id,addr:city,amenity,name,name:uk,fixme:name:uk
way/280570976,,school,Publiczna Szkoła Podstawowa w Potoku Górnym,Публічна початкова школа в Потокові Гурному,
way/1035816328,,school,Publiczna Szkoła Podstawowa w Przewodowie,Публічна початкова школа в Пшеводові,
way/823240284,,school,Publiczna Szkoła Podstawowa w Radecznicy,Публічна початкова школа в Радечниці,
way/741178614,,school,Publiczna Szkoła Podstawowa w Swatach,Публічна початкова школа в Сватах,
way/741055771,,school,Publiczna Szkoła Podstawowa w Skowierzynie,Публічна початкова школа в Скевежині,
node/6938843637,,school,Publiczna Szkoła Podstawowa w Sławatyczach,Публічна початкова школа в Славатичах,
way/571683681,,school,Publiczna Szkoła Podstawowa w Stanach,Публічна початкова школа в Станах,
node/6925693279,,school,Publiczna Szkoła Podstawowa w Staninie,Публічна початкова школа в Станіні,
way/739676546,,school,Publiczna Szkoła Podstawowa w Starej Dąbi,Публічна початкова школа в Старій Домбі,
way/739676535,,school,Publiczna Szkoła Podstawowa w Strzelcach,Публічна початкова школа в Стжельцях,
node/6925719046,,school,Publiczna Szkoła Podstawowa w Stojeszynie Pierwszym,Публічна початкова школа в Строєшині Першим,
node/7489813376,,school,Publiczna Szkoła Podstawowa w Tuchowiczu,Публічна початкова школа в Туховичеві,
node/1779797059,,school,Publiczna Szkoła Podstawowa w Szyperkach,Публічна початкова школа в Шиперках ,
way/741178617,,school,Publiczna Szkoła Podstawowa w Szpikołosach,Публічна початкова школа в Шпіколосах,
way/514489500,Stalowa Wola,school,Publiczna Szkoła Podstawowa z Oddziałami Integracyjnymi nr 7 im. Mikołaja Kopernika,Публічна початкова школа з Відділами Інтеграційними nr 7 ім. Миколи Коперника,
way/550304762,Stalowa Wola,school,Publiczna Szkoła Podstawowa z Oddziałami Mistrzostwa Sportowego nr 2 im. Jana Pawła II,Публічна початкова школа з Відділами Спортивного Чемпіонату №2 ім. Миколая Коперника,
relation/8837513,Rzeszów,school,Publiczna Szkoła Podstawowa Zakonu Pijarów im. św. Józefa Kalasancjusza w Rzeszowie,Публічна початкова школа Закону Піярув ім. Юзефа Каласанція в Жешові,
way/431998710,,school,Publiczna Szkoła Podstawowa im. 30 Pułku Strzelców Kaniowskich i AK w Hostynnem Kolonii,Публічна початкова школа ім. 30 Полку Канівських Стрільців і Армії Крайової в Гостинним-Колонії,
way/293500043,,school,Publiczna Szkoła Podstawowa im. Orła Białego w Kiełczewicach Górnych,Публічна початкова школа ім. Білого Орла в Келбчевіцах Ґурних,
node/9543458879,,school,Publiczna Szkoła Podstawowa im. Bolesława Prusa w Mirczu,Публічна початкова школа ім. Болеслава Пруса в Мірчі,
way/789277240,,school,Publiczna Szkoła Podstawowa im. Wincentego Witosa w Studziankach,Публічна початкова школа ім. Вінцентія Вітоса в Студзянках,
way/343963098,,school,Publiczna Szkoła Podstawowa im. Władysława Jagiełly w Pilźnier,Публічна початкова школа ім. Владислава Яґелли в Пільзнері,
way/343962488,Pilzno,school,Publiczna Szkoła Podstawowa im. Władysława Jagiełły w  Pilźnie,Публічна початкова школа ім. Владуслава Яґелли в Пільзні,
way/739676474,,school,Publiczna Szkoła Podstawowa im. Ofiar Katynia,Публічна початкова школа ім. Жертв Катиня,
node/9386763150,,school,Publiczna Szkoła Podstawowa im. Jana Pawła II w Ulanowie,Публічна початкова школа ім. Івана Павла ІІ в Улянові,
way/741178664,,school,Publiczna Szkoła Podstawowa im. Jana Pawła II w Wólce Ratajskiej,Публічна початкова школа ім. Івана Павла ІІ у Вульці Ратайській,
way/459011823,,school,Publiczna Szkoła Podstawowa im. kardynała Stefana Wyszyńskiego w Nabrożu-Kolonii,Публічна початкова школа ім. кардинала Стефана Вишинського в Наброзі-Колонії,
way/788896356,,school,Publiczna Szkoła Podstawowa im. Karola Krysińskiego w Rudnikach,Публічна початкова школа ім. Кароля Крисінського в Рудниках,
way/739676590,,school,Publiczna Szkoła Podstawowa im. Marii Kołsut w Grabówce,Публічна початкова школа ім. Марії Колсут у Грабівці,
way/964692310,,school,Publiczna Szkoła Podstawowa im. Marii Konopnickiej w Komorowie,Публічна початкова школа ім. Марії Конопницької в Коморові,
node/3216278651,,school,Publiczna Szkoła Podstawowa im. Marii Konopnickiej w Misiach,Публічна початкова школа ім. Марії Конопницької в Місі,
way/741178677,,school,Publiczna Szkoła Podstawowa im. Marii Konopnickiej w Sulowie,Публічна початкова школа ім. Марії Конопницької в Сулові,
way/230910386,,school,Publiczna Szkoła Podstawowa im. Marii Konopnickiej w Misiach - Budynek w Jelnicy,Публічна початкова школа ім. Марії Конопніцької в Місі - Будинок в Єльніці,
way/353956242,,school,Publiczna Szkoła Podstawowa imienia Marii Konopnickiej w Trześni,Публічна початкова школа ім. Маріі Понопницької в Тжесьні,
way/510734281,,school,Publiczna Szkoła Podstawowa Im. Marii Skłodowskiej - Curie w Majdanie Królewskim,Публічна початкова школа ім. Марії Склодовської - Кюрі в Майдані Кролевському,
way/789277228,,school,Publiczna Szkoła Podstawowa im. marsz. Józefa Piłsudskiego w Strzyżewicach-Rechcie,Публічна початкова школа ім. марш. Юзефа Пілсудського в Стжижевіцах-Рехці,
way/285382595,,school,Publiczna Szkoła Podstawowa im. Marszałka Józefa Piłsudskiego w Chrzanowie,Публічна початкова школа ім. Маршала Юзефа Пілсудського в Хшанові,
node/9543489588,,school,Publiczna Szkoła Podstawowa im. Mieczysława Futy w Dziekanowie,Публічна початкова школа ім. Мечислава Фути в Дзеканові,
node/1626272961,Kopki,school,Publiczna Szkoła Podstawowa im. ks. Jerzego Popiełuszki w Kopkach,Публічна початкова школа ім. о. Єжи Попелушко в Копках,
way/494417902,Zbydniów,school,Publiczna Szkoła Podstawowa im. Rodzina Horodyńskich w Zbydniowie,Публічна початкова школа ім. Родини Городиньських в Збидньові,
way/739676570,,school,Publiczna Szkoła Podstawowa im. Rodziny Rohlandów w Żabiej Woli,Публічна початкова школа ім. Родини Рохландів в Жабій Волі,
node/4331309697,,school,Publiczna Szkoła Podstawowa im. św. Wincentego Pallotiego,Публічна початкова школа ім. Св. Вінцентія Палотті,
node/9269609097,,school,Publiczna Szkoła Podstawowa im. św. Jana Pawła II Sióstr Prezentek,Публічна початкова школа ім. Св. Івана Павля ІІ Сестер Презентек,
node/372191644,Zarzecze,school,Publiczna Szkoła Podstawowa im. św. Stanisława Kostki w Zarzeczu,Публічна початкова школа ім. Св. Станіслава Косткі в Зажечу,
way/55151521,,school,Publiczna Szkoła Podstawowa im. św. Urszuli Ledóchowskiej w Jeżowem-Kameralnem,Публічна початкова школа ім. Св. Уршули Ледоховської в Єжовому-Камеральному,
way/248929269,,school,Publiczna Szkoła Podstawowa im. św. Franciszka z Asyżu w Lipinach Dolnych,Публічна початкова школа ім. Св. Франциска з Асизу в Ліпінах Дольних,
way/299375410,Kołaczyce,school,Publiczna Szkoła Podstawowa im. Żołnierzy I Armii Wojska Polskiego w Kołaczycach,Публічна початкова школа ім. Солдатів І Армії Війська Польського в Колачицах,
way/799336305,,school,Publiczna Szkoła Podstawowa im. Stanisława Grafika w Zagoździu,Публічна початкова школа ім. Станіслава Ґрафіка в Заґузьдзю,
way/739676594,,school,Publiczna Szkoła Podstawowa im. Stanisława Szwai w Bystrzycy,Публічна початкова школа ім. Станіслава Шваї в Бистшиці,
way/155227596,,school,Publiczna Szkoła Podstawowa im. Tadeusza Kościuszki,Публічна початкова школа ім. Тадеуша Костюшки,
node/3369421084,,school,Publiczna Szkoła Podstawowa im. Tadeusza Marii Kantora,Публічна початкова школа ім. Тадеуша Марії Кантора,
way/900161480,,school,Publiczna Szkoła Podstawowa im. Jana Zamoyskiego,Публічна початкова школа ім. Яна Замойського,
